anime,anime_url,anime_img,episodes,votes,weight,rate,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller,MAL_ID,Score,Genre,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
Amanchu!,https://www.crunchyroll.com/amanchu,https://img1.ak.crunchyroll.com/i/spire3/da61b109ab40bc4dba1716506a3ce68a1467925674_full.jpg,25,35,153,4.37,1,1,4,7,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31771,7.27,"Slice of Life, Comedy, School, Shounen",Unknown,あまんちゅ！,TV,12,"Jul 8, 2016 to Sep 23, 2016",Summer 2016,"Production I.G, Frontier Works, Shochiku, AT-X, flying DOG, Tokyo MX, Mag Garden",Unknown,J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2483.0,1659,80435,271,6274,32889,4324,6354,30594,1701.0,3236.0,7627.0,9023.0,4610.0,2191.0,754.0,245.0,133.0,99.0
Holy Knight,https://www.crunchyroll.com/holy-knight,https://img1.ak.crunchyroll.com/i/spire2/92a4fcd140cc8352324b5f3c645311b51424289599_full.jpg,0,35,90,2.57,15,6,2,3,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11005,6.02,"Ecchi, Fantasy, Supernatural, School, Vampire, Seinen",Holy Knight,Holy Knight (ホーリーナイト),OVA,2,"Mar 21, 2012 to May 25, 2012",Unknown,Cammot,Media Blasters,Lilix,Manga,30 min. per ep.,R+ - Mild Nudity,8142.0,2653,36748,48,1726,22544,560,697,11221,788.0,845.0,1749.0,3366.0,3831.0,2582.0,1489.0,749.0,559.0,366.0
Nyanko Days,https://www.crunchyroll.com/nyanko-days,https://img1.ak.crunchyroll.com/i/spire1/48e295d4460096cb1b92df033cf4cdaa1483867952_full.jpg,12,34,149,4.38,1,1,4,6,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34148,6.61,"Slice of Life, Comedy",Nyanko Days,にゃんこデイズ,TV,12,"Jan 8, 2017 to Mar 26, 2017",Winter 2017,Quatre Stella,Unknown,EMT Squared,4-koma manga,2 min. per ep.,PG-13 - Teens 13 or older,5329.0,2108,55668,132,3242,34779,1080,2035,14532,2014.0,1549.0,3491.0,7152.0,6571.0,4113.0,1225.0,579.0,310.0,194.0
Harukana Receive,https://www.crunchyroll.com/harukana-receive,https://img1.ak.crunchyroll.com/i/spire2/0bb2e9ba6cee0d7597b046035ac15ea61530858781_full.jpg,12,33,146,4.42,0,1,5,6,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35983,6.7,"Slice of Life, Sports",Harukana Receive,はるかなレシーブ,TV,12,"Jul 6, 2018 to Sep 21, 2018",Summer 2018,Unknown,Funimation,C2C,Manga,23 min. per ep.,PG-13 - Teens 13 or older,4906.0,1652,80796,134,7649,34552,3670,8430,26495,1097.0,1881.0,5034.0,9955.0,7310.0,3878.0,1441.0,570.0,237.0,162.0
Sparrow's Hotel,https://www.crunchyroll.com/sparrows-hotel,https://img1.ak.crunchyroll.com/i/spire4/11c125c38f606f32e366b7e11be746361364596545_full.jpg,12,33,105,3.18,8,3,4,11,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17849,5.47,Comedy,Sparrow's Hotel,スパロウズホテル,TV,12,"Apr 9, 2013 to Jun 25, 2013",Spring 2013,"DAX Production, Dream Creation",Unknown,Hotline,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,9773.0,5114,9019,9,400,5766,213,844,1796,91.0,104.0,317.0,790.0,1056.0,1032.0,562.0,348.0,281.0,163.0
Young Black Jack,https://www.crunchyroll.com/young-black-jack,https://img1.ak.crunchyroll.com/i/spire1/2d4b44b152d165887221110745fba3601443819850_full.jpg,12,32,140,4.38,1,1,1,11,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30740,7.24,"Historical, Drama, Seinen",Young Black Jack,ヤング ブラック・ジャック,TV,12,"Oct 2, 2015 to Dec 18, 2015",Fall 2015,"TBS, Grooove, Being",Sentai Filmworks,Tezuka Productions,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2618.0,1801,71112,141,5246,36127,3815,7466,18458,1991.0,3436.0,7807.0,9307.0,4631.0,2284.0,989.0,365.0,160.0,126.0
Meiji Tokyo Renka,https://www.crunchyroll.com/meiji-tokyo-renka,https://img1.ak.crunchyroll.com/i/spire4/ef6f1771e7b4e985bd65544121f3c1231546987212_full.jpg,12,32,136,4.25,2,1,2,9,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34209,6.93,"Harem, Historical, Supernatural, Romance, Shoujo",Unknown,明治東亰恋伽,TV,12,"Jan 9, 2019 to Mar 27, 2019",Winter 2019,"BS Fuji, MAGES., Tokyo MX, TV Aichi",Funimation,TMS Entertainment,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,3913.0,2869,31953,196,2799,14780,931,2271,11172,939.0,1062.0,2049.0,3277.0,2332.0,1303.0,569.0,244.0,116.0,95.0
Galilei Donna,https://www.crunchyroll.com/galilei-donna,https://img1.ak.crunchyroll.com/i/spire3/7b6eb5d137311493e569d076ff803c781380754792_full.jpg,11,32,109,3.41,1,6,11,7,7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19367,6.44,"Action, Sci-Fi, Adventure",Galilei Donna:Storia di tre sorelle a caccia di un mistero,ガリレイドンナ,TV,11,"Oct 11, 2013 to Dec 20, 2013",Fall 2013,"Aniplex, Dentsu, Fuji TV, Asahi Production, Kyoraku Industrial Holdings","Discotek Media, Crunchyroll",A-1 Pictures,Original,24 min. per ep.,R - 17+ (violence & profanity),6211.0,2274,49189,49,2473,26025,2320,5510,12861,759.0,1421.0,3429.0,5838.0,4733.0,3144.0,1805.0,790.0,328.0,155.0
Momo Kyun Sword,https://www.crunchyroll.com/momo-kyun-sword,https://img1.ak.crunchyroll.com/i/spire4/fdaae847bf04501daad0ab5af7f0a50c1404853359_full.jpg,12,32,106,3.31,5,4,6,10,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22225,5.59,"Comedy, Ecchi, Fantasy",Momokyun Sword,モモキュンソード,TV,12,"Jul 9, 2014 to Sep 24, 2014",Summer 2014,flying DOG,Sentai Filmworks,"Project No.9, Tri-Slash",Light novel,24 min. per ep.,R+ - Mild Nudity,9442.0,3036,28876,25,2291,9900,1399,4877,10409,291.0,220.0,628.0,1542.0,1965.0,1854.0,1312.0,705.0,524.0,378.0
Brave Witches,https://www.crunchyroll.com/brave-witches,https://img1.ak.crunchyroll.com/i/spire2/797ea957308ea96dc188d24d11579fe41480964961_full.jpg,12,31,125,4.03,2,1,5,9,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32866,6.82,"Action, Ecchi, Magic, Military, Sci-Fi",Brave Witches,第502統合戦闘航空団 ブレイブウィッチーズ,TV,12,"Oct 6, 2016 to Dec 29, 2016",Fall 2016,"Nippon Columbia, KlockWorx, Glovision, Sony PCL, Kadokawa Media House, Sanyo Bussan, Kadokawa","Funimation, Crunchyroll",SILVER LINK.,Original,23 min. per ep.,R+ - Mild Nudity,4336.0,2303,48188,125,3331,20888,1621,3308,19040,896.0,1103.0,2860.0,5089.0,3376.0,1764.0,800.0,319.0,162.0,155.0
Caligula,https://www.crunchyroll.com/caligula,https://img1.ak.crunchyroll.com/i/spire4/656934f99424fbd310f768a90a742f611529094876_full.jpg,12,31,109,3.52,5,3,6,5,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37733,Unknown,Music,Unknown,CALiGULA,Music,1,"May 27, 2012",Unknown,Unknown,Unknown,Unknown,Music,5 min.,PG-13 - Teens 13 or older,13539.0,15003,193,0,2,124,1,19,47,8.0,Unknown,6.0,5.0,16.0,18.0,14.0,5.0,2.0,9.0
BanG Dream!,https://www.crunchyroll.com/bang-dream,https://img1.ak.crunchyroll.com/i/spire2/64e590d9c0027bdfdec7f2d8b80c264a1485143598_full.jpg,26,30,134,4.47,1,1,1,7,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33573,6.96,Music,Unknown,BanG Dream!（バンドリ！）,TV,13,"Jan 21, 2017 to Apr 22, 2017",Winter 2017,"OLM, HoriPro, Bushiroad, Tokyo MX, Good Smile Company, Overlap, Bushiroad Music",Sentai Filmworks,"Xebec, Issen",Original,24 min. per ep.,PG-13 - Teens 13 or older,3761.0,1976,61367,590,4539,28851,2163,3148,22666,1616.0,2193.0,4636.0,7528.0,4667.0,2340.0,959.0,365.0,193.0,151.0
Dagashi Kashi,https://www.crunchyroll.com/dagashi-kashi,https://img1.ak.crunchyroll.com/i/spire1/7aabc984a9c19707e7055e24eba593681452427810_full.jpg,12,30,126,4.2,1,2,1,12,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31636,6.63,"Comedy, Shounen, Slice of Life",Dagashi Kashi,だがしかし,TV,12,"Jan 8, 2016 to Apr 1, 2016",Winter 2016,"Pony Canyon, TBS, DAX Production, BS-TBS, Shogakukan, Lawson, RAY, U-NEXT, Nichion",Funimation,feel.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,5245.0,400,337656,817,27231,173115,16706,37302,83302,5270.0,8442.0,24477.0,47287.0,35355.0,19283.0,8061.0,3163.0,1388.0,817.0
Akiba's Trip The Animation,https://www.crunchyroll.com/akibas-trip-the-animation,https://img1.ak.crunchyroll.com/i/spire1/ec2174d3d3bbbaf89b9befe47e9883ad1483520772_full.jpg,0,30,121,4.03,3,1,2,10,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34051,6.55,"Action, Comedy, Supernatural, Ecchi",Akiba's Trip The Animation,AKIBA'S TRIP THE ANIMATION,TV,13,"Jan 4, 2017 to Mar 29, 2017",Winter 2017,"AT-X, DLE, Studio Mausu, BS Fuji, Tokyo MX, Evil Line Records, Docomo Anime Store, bilibili, DMM.com, Sotsu Music Publishing, Exa International",Funimation,Gonzo,Game,23 min. per ep.,PG-13 - Teens 13 or older,5605.0,1274,112912,274,9610,55391,5207,14015,28689,2154.0,2797.0,7110.0,13069.0,10836.0,6457.0,3190.0,1437.0,769.0,471.0
Mobile Suit Gundam Wing,https://www.crunchyroll.com/mobile-suit-gundam-wing,https://img1.ak.crunchyroll.com/i/spire4/12c4005cf97b95e149e841d1a3a6bbe11490302419_full.jpg,49,30,117,3.9,1,4,5,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,7.72,"Action, Military, Sci-Fi, Space, Drama, Mecha",Mobile Suit Gundam Wing,新機動戦記ガンダムW,TV,49,"Apr 7, 1995 to Mar 29, 1996",Spring 1995,TV Asahi,Bandai Entertainment,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,984.0,1118,132208,2538,5922,95155,5945,4411,20775,9965.0,13704.0,21396.0,18315.0,7559.0,3460.0,1507.0,518.0,210.0,175.0
Danchigai,https://www.crunchyroll.com/danchigai,https://img1.ak.crunchyroll.com/i/spire3/03562ac02cc553a6cbab7a7c66d0f9f01436460065_full.jpg,12,30,117,3.9,0,4,8,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30127,6.54,"Comedy, Slice of Life",Danchigai,だんちがい,TV,12,"Jul 10, 2015 to Sep 25, 2015",Summer 2015,"DAX Production, Dream Creation",Unknown,Creators in Pack,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5661.0,1532,89570,118,4275,57528,1645,2696,23426,1734.0,2205.0,6197.0,13102.0,10703.0,6050.0,2063.0,863.0,415.0,288.0
Strange+,https://www.crunchyroll.com/strange,https://img1.ak.crunchyroll.com/i/spire3/112c3548fe85ce7011da22f9ff4cb5231388688447_full.jpg,24,30,105,3.5,5,4,3,7,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21067,6.0,"Slice of Life, Comedy, Josei",Unknown,ストレンジ・プラス,TV,12,"Jan 10, 2014 to Mar 28, 2014",Winter 2014,Dream Creation,Unknown,Seven,Manga,3 min. per ep.,PG-13 - Teens 13 or older,8245.0,3070,28386,18,1430,14854,801,2740,8561,405.0,502.0,1302.0,2500.0,2775.0,2119.0,1191.0,623.0,410.0,261.0
Try Knights,https://www.crunchyroll.com/try-knights,https://img1.ak.crunchyroll.com/i/spire3/99d6bc26005ef5d16cafe5320fa4d5161564431767_full.jpg,12,30,62,2.07,18,2,4,2,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39527,4.69,"Sports, School, Josei",Unknown,トライナイツ,TV,12,"Jul 31, 2019 to Oct 16, 2019",Summer 2019,Nippon Television Network,Sentai Filmworks,"Gonzo, Seven",Manga,22 min. per ep.,PG-13 - Teens 13 or older,10842.0,4170,14942,30,1081,3496,402,3090,6873,93.0,52.0,168.0,379.0,505.0,703.0,691.0,478.0,484.0,521.0
Hinako Note,https://www.crunchyroll.com/hinako-note,https://img1.ak.crunchyroll.com/i/spire2/174d1540600069f792a2e25f43ae40c31491556645_full.jpg,12,29,114,3.93,0,3,5,12,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33948,6.76,"Comedy, Slice of Life",Hinako Note,ひなこのーと,TV,12,"Apr 7, 2017 to Jun 23, 2017",Spring 2017,"Media Factory, AT-X, Enterbrain, Sony Music Communications",Unknown,Passione,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4617.0,1669,79732,174,7039,29747,3446,6430,33070,1350.0,1796.0,4315.0,7983.0,5709.0,3244.0,1225.0,455.0,205.0,153.0
Absolute Duo,https://www.crunchyroll.com/absolute-duo,https://img1.ak.crunchyroll.com/i/spire2/49bbd90987cc2b8d5b0f6cc87465c14e1420158261_full.jpg,0,29,105,3.62,3,3,5,9,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25397,6.51,"Action, Harem, Supernatural, Romance, Ecchi, School",Absolute Duo,アブソリュート・デュオ,TV,12,"Jan 4, 2015 to Mar 22, 2015",Winter 2015,"Half H.P Studio, AT-X, feng, Showgate",Funimation,8bit,Light novel,24 min. per ep.,R - 17+ (violence & profanity),5821.0,312,425840,1478,18250,320572,8840,21520,56658,12874.0,17166.0,37309.0,64101.0,51389.0,31454.0,15748.0,7619.0,4665.0,2504.0
Monster Strike,https://www.crunchyroll.com/monster-strike,https://img1.ak.crunchyroll.com/i/spire4/77cbe4a2108ff933e6bf1c03870c56ac1575329793_full.jpg,159,29,75,2.59,13,3,2,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30757,6.45,"Action, Game, Fantasy",Monster Strike,モンスターストライク,ONA,51,"Oct 10, 2015 to Dec 3, 2016",Unknown,Ultra Super Pictures,Unknown,Studio Hibari,Game,8 min. per ep.,PG - Children,6204.0,3610,20586,31,2792,4873,1427,2500,8994,309.0,285.0,614.0,1286.0,1175.0,818.0,397.0,190.0,118.0,78.0
Moyashimon,https://www.crunchyroll.com/moyashimon,https://img1.ak.crunchyroll.com/i/spire4/d82364ba9b1f0414f24714cc4f8f261e1342639264_full.jpg,22,28,126,4.5,0,0,2,10,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3001,7.59,"Comedy, School, Seinen, Supernatural",Unknown,もやしもん,TV,11,"Oct 12, 2007 to Dec 21, 2007",Fall 2007,"Dentsu, Kodansha, Fuji TV, Sony Music Entertainment, Fujipacific Music",Unknown,"Telecom Animation Film, Shirogumi",Manga,23 min. per ep.,PG-13 - Teens 13 or older,1320.0,1930,63611,250,2738,31881,2522,2416,24054,1429.0,4473.0,8648.0,7200.0,2828.0,1160.0,361.0,125.0,77.0,65.0
Seiren,https://www.crunchyroll.com/seiren,https://img1.ak.crunchyroll.com/i/spire3/6de10ecb62b191e4ab2ef0927eec2db81483710188_full.jpg,12,28,95,3.39,1,6,9,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33836,6.31,"Romance, School",Seiren,セイレン,TV,12,"Jan 6, 2017 to Mar 24, 2017",Winter 2017,"Pony Canyon, TBS, DAX Production, Pony Canyon Enterprise, Stardust Promotion, GYAO!",Unknown,"Studio Gokumi, AXsiZ",Original,24 min. per ep.,PG-13 - Teens 13 or older,6818.0,946,157855,337,14327,70517,5499,16585,50927,2301.0,3015.0,7869.0,16804.0,15534.0,9319.0,4728.0,2197.0,1068.0,661.0
Cheating Craft,https://www.crunchyroll.com/cheating-craft,https://img1.ak.crunchyroll.com/i/spire4/8354d1bc2886bb05e8b537f962e2d2911475652280_full.jpg,12,28,84,3.0,4,9,5,3,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33771,5.44,"Action, Comedy, School",Cheating Craft,チーティングクラフト,TV,12,"Oct 5, 2016 to Dec 21, 2016",Fall 2016,"Haoliners Animation League, Emon",Unknown,Blade,Novel,12 min. per ep.,PG-13 - Teens 13 or older,9821.0,2142,54124,42,4821,22500,2480,9570,14753,461.0,467.0,1275.0,3096.0,4577.0,4394.0,2935.0,1658.0,927.0,642.0
Inugami-san to Nekoyama-san,https://www.crunchyroll.com/inugami-san-to-nekoyama-san,https://img1.ak.crunchyroll.com/i/spire2/f7d9ebb45ceba86e262ca09c94e57a251396904978_full.jpg,12,27,117,4.33,0,1,3,9,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22123,6.57,"Comedy, School, Shoujo Ai",Inugami-san to Nekoyama-san,犬神さんと猫山さん,TV,12,"Apr 11, 2014 to Jun 27, 2014",Spring 2014,"DAX Production, Dream Creation",Unknown,Seven,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5538.0,1924,63667,99,2628,40794,1184,2287,16774,1304.0,1954.0,4540.0,8873.0,7287.0,4306.0,1569.0,705.0,387.0,217.0
Full Metal Panic!,https://www.crunchyroll.com/full-metal-panic,https://img1.ak.crunchyroll.com/i/spire4/e9252036a2af91e93375ce789aaf8a331508462837_full.jpg,0,26,124,4.77,0,0,1,4,21,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",Full Metal Panic!,フルメタル・パニック！,TV,24,"Jan 8, 2002 to Jun 18, 2002",Winter 2002,Kadokawa Shoten,"ADV Films, Funimation",Gonzo,Light novel,24 min. per ep.,R - 17+ (violence & profanity),1146.0,322,411230,4417,17458,264665,16076,13806,99225,17675.0,36500.0,64969.0,56993.0,21492.0,9171.0,3035.0,991.0,448.0,329.0
Phantom in the Twilight,https://www.crunchyroll.com/phantom-in-the-twilight,https://img1.ak.crunchyroll.com/i/spire4/2f7c66b2ae8919bb8475e5e6429600b01531117155_full.jpg,12,26,93,3.58,1,4,7,7,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37598,6.41,"Action, Supernatural, Vampire",Unknown,ファントム イン ザ トワイライト,TV,12,"Jul 10, 2018 to Sep 25, 2018",Summer 2018,Unknown,Unknown,LIDENFILMS,Original,23 min. per ep.,PG-13 - Teens 13 or older,6373.0,2724,35355,73,3524,12737,1337,3893,13864,481.0,538.0,1323.0,2677.0,2767.0,1738.0,764.0,327.0,170.0,134.0
Soul Buster,https://www.crunchyroll.com/soul-buster,https://img1.ak.crunchyroll.com/i/spire1/2d1559bc96e45c0205462bdc86539e951475834693_full.jpg,12,26,69,2.65,7,7,5,2,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33775,5.81,"Action, Samurai",Soul Buster,侍霊演武[ソウルバスター],TV,12,"Oct 4, 2016 to Dec 11, 2016",Fall 2016,MAGES.,Unknown,Studio Pierrot,Manga,13 min. per ep.,PG-13 - Teens 13 or older,8786.0,3705,19449,15,1840,7489,714,2804,6602,186.0,179.0,538.0,1207.0,1659.0,1221.0,726.0,467.0,257.0,183.0
Arakawa Under the Bridge,https://www.crunchyroll.com/arakawa-under-the-bridge,https://img1.ak.crunchyroll.com/i/spire2/c046cff9d38e384acac5dbd3f705e9561359490136_full.jpg,0,25,119,4.76,0,0,2,2,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7647,7.6,"Comedy, Romance, Seinen",Arakawa Under the Bridge,荒川アンダー ザ ブリッジ,TV,13,"Apr 5, 2010 to Jun 28, 2010",Spring 2010,"Square Enix, Starchild Records, Rakuonsha","NIS America, Inc.",Shaft,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1276.0,485,289994,2132,16248,153237,14493,16155,89861,10150.0,21056.0,40047.0,34089.0,14038.0,6097.0,2561.0,906.0,532.0,415.0
Death Note,https://www.crunchyroll.com/death-note,https://img1.ak.crunchyroll.com/i/spire4/697c8b5ff2f49a97348b5507c06e11831576116356_full.jpg,0,25,118,4.72,0,1,1,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1535,8.63,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen",Death Note,デスノート,TV,37,"Oct 4, 2006 to Jun 27, 2007",Fall 2006,"VAP, Konami, Ashi Production, Nippon Television Network, Shueisha",VIZ Media,Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),60.0,1,2589552,145201,122401,2146116,75054,80834,165147,557406.0,535252.0,415890.0,201522.0,68577.0,28048.0,10462.0,3692.0,2256.0,3586.0
Pan de Peace!,https://www.crunchyroll.com/pan-de-peace,https://img1.ak.crunchyroll.com/i/spire3/9e1c05e4711a225c7ba61d7d291e50321459641447_full.jpg,13,24,78,3.25,2,4,7,8,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31498,5.62,"Slice of Life, Comedy, School",Pan de Peace!,パンでPeace！,TV,13,"Apr 3, 2016 to Jun 26, 2016",Spring 2016,"Jinnan Studio, Contents Seed",Unknown,Asahi Production,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,9389.0,3094,28014,27,1842,15535,819,3457,6361,416.0,307.0,822.0,2221.0,3218.0,3187.0,1505.0,864.0,546.0,309.0
